iter	Logloss
197	0.01227152308
198	0.01223360904
199	0.01219825443
200	0.01216330926
201	0.01214017177
202	0.01210454329
203	0.01207815941
204	0.01206285977
205	0.01202297767
206	0.01201494694
207	0.01198854089
208	0.01195557221
209	0.01192478649
210	0.01188457584
211	0.0118340435
212	0.01181409796
213	0.01176716566
214	0.01174487019
215	0.01171696122
216	0.01168810765
217	0.01165719358
218	0.01165060965
219	0.0116043431
220	0.01156932211
221	0.01153187084
222	0.01151587327
223	0.011489151
224	0.01146127892
225	0.01144716914
226	0.01142146651
227	0.0114068524
228	0.01138484319
229	0.01135961994
230	0.01133698773
231	0.01131865239
232	0.01129609315
233	0.01126936348
234	0.01123775037
235	0.01121426558
236	0.01119359191
237	0.01117136542
238	0.01115703845
239	0.0111258479
240	0.01108737985
241	0.01105235561
242	0.01104107785
243	0.01100518592
244	0.01099024932
245	0.01095666933
246	0.01093156894
247	0.0108939712
248	0.01087110098
249	0.01085270254
250	0.01082966153
251	0.01079720004
252	0.01075496594
253	0.0107317311
254	0.01070369856
255	0.01068790539
256	0.01065845021
257	0.01063382657
258	0.01060214297
259	0.01057913224
260	0.01056899309
261	0.01052348256
262	0.01048013512
263	0.01045009255
264	0.01042720977
265	0.01038907266
266	0.01034626412
267	0.01032714955
268	0.01031324935
269	0.0102855622
270	0.01025618299
271	0.01023066616
272	0.01020925713
273	0.01015652076
274	0.01012388007
275	0.01010062067
276	0.01007376107
277	0.01006409558
278	0.01004278
279	0.01002473561
280	0.0100171721
281	0.009980298519
282	0.009958724578
283	0.009924417098
284	0.009891261975
285	0.009864417871
286	0.009837203582
287	0.009812583129
288	0.009796945572
289	0.009776663383
290	0.009757833083
291	0.009738139311
292	0.009722165346
293	0.00969980971
294	0.009685797135
295	0.009673979362
296	0.009647650639
297	0.009631847382
298	0.009619112492
299	0.009603017251
300	0.009565144618
301	0.009542798758
302	0.009520178318
303	0.009510758638
304	0.009483280659
305	0.009462699334
306	0.009447428226
307	0.009431503932
308	0.009409574986
309	0.009392624696
310	0.009369348367
311	0.009350318909
312	0.009332458814
313	0.009317150672
314	0.009297942082
315	0.009279431343
316	0.009240503788
317	0.0092246418
318	0.009217995723
319	0.009188272397
320	0.009170213938
321	0.009153942188
322	0.009133781195
323	0.009107494036
324	0.00910205698
325	0.009088875373
326	0.009071303209
327	0.009048623959
328	0.009032545805
329	0.009022613843
330	0.009007489204
331	0.008974696398
332	0.00896559
333	0.008937706629
334	0.008922889074
335	0.008902755499
336	0.00888314565
337	0.008869215488
338	0.008856034756
339	0.008833285729
340	0.00881839927
341	0.008806355397
342	0.00877782774
343	0.00875530386
344	0.00874476703
345	0.008726276239
346	0.008713317871
347	0.008699893475
348	0.008690675338
349	0.008667090495
350	0.008656469027
351	0.008632285198
352	0.008612492164
353	0.008601496379
354	0.008576814175
355	0.008561248779
356	0.008555328687
357	0.008547844092
358	0.008525363207
359	0.008516407569
360	0.008497564236
361	0.008486785332
362	0.008470390956
363	0.008445308447
364	0.008424437443
365	0.008404917558
366	0.008384246508
367	0.008371415536
368	0.008360188087
369	0.008355725209
370	0.008342016538
371	0.008323489348
372	0.008293261369
373	0.008282264471
374	0.008268158992
375	0.008259727001
376	0.00823598814
377	0.008218344529
378	0.00820776693
379	0.008196388563
380	0.008188815832
381	0.008154335658
382	0.008148053964
383	0.008134450356
384	0.008119381587
385	0.008112798611
386	0.008101459503
387	0.00808843263
388	0.00807847627
389	0.00806106933
390	0.008042246739
391	0.008020593564
392	0.007990799109
393	0.007986329158
394	0.007979124705
395	0.007967789491
396	0.007954993327
397	0.007948078791
398	0.007930867354
399	0.00792034785
400	0.00790214928
401	0.007893855492
402	0.007881833712
403	0.007854465008
404	0.007836853663
405	0.007831880013
406	0.007800344865
407	0.00779296271
408	0.007780167739
409	0.007758064349
410	0.007736150344
411	0.007718797763
412	0.007704619169
413	0.007686636051
414	0.007672096491
415	0.007650275548
416	0.007632881006
417	0.007615459124
418	0.007598467588
419	0.00758444794
420	0.00757253933
421	0.007549011151
422	0.007540641864
423	0.007525542378
424	0.007507950942
425	0.007497828603
426	0.007484817028
427	0.007472273707
428	0.00745924286
429	0.007434455077
430	0.007416282217
431	0.007401688218
432	0.007377283653
433	0.007365442236
434	0.007350127141
435	0.00733726422
436	0.007332008441
437	0.007321130713
438	0.007316123486
439	0.007311879992
440	0.007296733936
441	0.007279471238
442	0.007266711871
443	0.007254297892
444	0.007241735458
445	0.007223254164
446	0.007213234901
447	0.007201916695
448	0.007185072541
449	0.007180325985
450	0.007166836222
451	0.007156937122
452	0.007143675804
453	0.007121944388
454	0.00710887297
455	0.007091540615
456	0.007081209302
457	0.007074006716
458	0.007066376209
459	0.007054068963
460	0.00704272004
461	0.007028385321
462	0.007021569689
463	0.00700715975
464	0.006991584579
465	0.006988630136
466	0.006976721247
467	0.006954462886
468	0.006949615876
469	0.006920996507
470	0.006906814218
471	0.006905170679
472	0.006889161428
473	0.006878573775
474	0.006863407214
475	0.006854981621
476	0.006838244359
477	0.006820850968
478	0.006811349789
479	0.006796970844
480	0.006785877268
481	0.006776072303
482	0.006761155168
483	0.006750577211
484	0.006743614197
485	0.006731011152
486	0.006715583722
487	0.006707973003
488	0.00670150423
489	0.006697891871
490	0.006694036563
491	0.006680370569
492	0.006665167173
493	0.006652694225
494	0.006638271213
495	0.006627218088
496	0.006623333176
497	0.006616579294
498	0.006603484472
499	0.006597007394
500	0.006583246986
501	0.00656945769
502	0.006556912025
503	0.006547729452
504	0.006532152692
505	0.006516584833
506	0.006512846033
507	0.006503439307
508	0.006497390509
509	0.006485343655
510	0.00648093907
511	0.006466268698
512	0.006451221665
513	0.006446985404
514	0.00643899258
515	0.006422730128
516	0.006408126911
517	0.006400882443
518	0.006395540198
519	0.006383520285
520	0.006380919576
521	0.006374794165
522	0.006360835632
523	0.006351890484
524	0.006345290899
525	0.006339104414
526	0.006322534641
527	0.006315716465
528	0.006300727844
529	0.006298342427
530	0.006296119253
531	0.006285126368
532	0.006271812916
533	0.006265242378
534	0.006254298369
535	0.006243170778
536	0.006235824585
537	0.006220044812
538	0.006216302435
539	0.006212584416
540	0.006198642929
541	0.006191434304
542	0.006176891168
543	0.006173815012
544	0.006158488512
545	0.006151058555
546	0.006143939535
547	0.006130542994
548	0.006118945082
549	0.006110703508
550	0.006100440303
551	0.006095905344
552	0.006090574106
553	0.006088678956
554	0.00608530728
555	0.006073480407
556	0.006061552405
557	0.006048623522
558	0.00603204147
559	0.006029413978
560	0.006024212519
561	0.006019518018
562	0.006011540373
563	0.006002332608
564	0.005987350225
565	0.005981380463
566	0.005968189994
567	0.005962096095
568	0.005951820731
569	0.005939213991
570	0.005922473907
571	0.005918400049
572	0.005907868822
573	0.005886992455
574	0.005876283129
575	0.005862629414
576	0.00584898591
577	0.005841792425
578	0.005834032575
579	0.005826589028
580	0.005821986636
581	0.005812891006
582	0.005805872122
583	0.005800608834
584	0.005788691004
585	0.005784335613
586	0.005770466884
587	0.005762571414
588	0.005759569089
589	0.005747057676
590	0.005733962456
591	0.005724299828
592	0.005723072171
593	0.005714713256
594	0.005703659256
595	0.005693730712
596	0.005689973315
597	0.005683588346
598	0.005675462961
599	0.00566911157
600	0.005661915819
601	0.005650412202
602	0.005634565552
603	0.005633011341
604	0.00563050584
605	0.005622690916
606	0.005611751517
607	0.005603276849
608	0.005594519854
609	0.005586489677
610	0.005581044873
611	0.005577309767
612	0.005569359978
613	0.005562264283
614	0.005554190636
615	0.00554200542
616	0.005530344367
617	0.00551712807
618	0.00551068747
619	0.005508621017
620	0.005499712904
621	0.005493239959
622	0.005488622427
623	0.005483324448
624	0.005467443705
625	0.005455067356
626	0.005446393768
627	0.005439563274
628	0.005434695562
629	0.00542808195
630	0.005416823387
631	0.005413306832
632	0.005402111014
633	0.005395859321
634	0.005387880445
635	0.005385562221
636	0.005376643936
637	0.005370492935
638	0.005363101721
639	0.005357331951
640	0.005347561757
641	0.005328109821
642	0.005319800138
643	0.005313475529
644	0.00530523169
645	0.005297933976
646	0.005288173199
647	0.005283183654
648	0.005277291735
649	0.005271269441
650	0.005259829958
651	0.005254352291
652	0.005244609952
653	0.005235370239
654	0.005228583733
655	0.00522208337
656	0.005219225605
657	0.005208323836
658	0.005200457493
659	0.00519377164
660	0.005188672702
661	0.005183089813
662	0.00517843461
663	0.005173338135
664	0.005170741161
665	0.005168845693
666	0.005161058307
667	0.005152760744
668	0.005145878275
669	0.005138097604
670	0.005133529862
671	0.005128475587
672	0.005118375897
673	0.005111640851
674	0.005103605191
675	0.005095008016
676	0.005085205833
677	0.005078624725
678	0.005068408569
679	0.005059334954
680	0.005053715706
681	0.005051058292
682	0.005048830867
683	0.005046622356
684	0.005038625956
685	0.005030145288
686	0.005025595387
687	0.005018728773
688	0.005014735341
689	0.005007133245
690	0.00499925228
691	0.004993531744
692	0.004991488814
693	0.004988050421
694	0.004970494111
695	0.004963167111
696	0.004961214622
697	0.004948580821
698	0.004941531102
699	0.004933116873
700	0.004928208351
701	0.00492267549
702	0.004915961504
703	0.004909598112
704	0.004904730439
705	0.004899581114
706	0.004894914707
707	0.00488771828
708	0.004886815031
709	0.00487588048
710	0.004868882974
711	0.004860722144
712	0.004853037119
713	0.004848161181
714	0.004841145833
715	0.004833453298
716	0.004825844844
717	0.00482225891
718	0.00481133918
719	0.004808380922
720	0.004796929081
721	0.004791503072
722	0.004777144114
723	0.004772385359
724	0.004770198266
725	0.004764168064
726	0.004755353252
727	0.004750478824
728	0.00474821949
729	0.004741297523
730	0.004736823241
731	0.004730273008
732	0.004724796335
733	0.004716751575
734	0.00470868504
735	0.004702323318
736	0.004693305731
737	0.004687124093
738	0.004680540125
739	0.004674032489
740	0.004665220539
741	0.004655183236
742	0.004649019281
743	0.004640899062
744	0.004632943273
745	0.004623002847
746	0.004618626793
747	0.00461221536
748	0.004606065114
749	0.004599562804
750	0.00459412996
751	0.004589183569
752	0.00458841451
753	0.004580487728
754	0.004575897813
755	0.004563527664
756	0.004562279582
757	0.004560374896
758	0.004555913369
759	0.004548930009
760	0.004544133584
761	0.00453975602
762	0.004530581196
763	0.00452706182
764	0.004524997671
765	0.004523298581
766	0.004522605737
767	0.00451608479
768	0.004510967493
769	0.004503158689
770	0.004495555838
771	0.004488324722
772	0.004482138316
773	0.004479308526
774	0.004464150031
775	0.004457241654
776	0.004449058572
777	0.00444838357
778	0.004443647464
779	0.004442000151
780	0.004434148431
781	0.004428891261
782	0.004423717578
783	0.00441750137
784	0.00441350623
785	0.004407188257
786	0.004393425703
787	0.004386879524
788	0.004381104549
789	0.004374790867
790	0.004371316036
791	0.004370534857
792	0.004353319168
793	0.004350880742
794	0.004333033085
795	0.00432890892
796	0.004325778127
797	0.004318944375
798	0.004314238866
799	0.004311957121
800	0.004307695707
801	0.004303762237
802	0.004300477465
803	0.004288017948
804	0.004285084128
805	0.00426868995
806	0.004264487028
807	0.004259336432
808	0.004244911393
809	0.004239325682
810	0.004235514919
811	0.004230965932
812	0.004229339321
813	0.004224760334
814	0.004219356338
815	0.004212664723
816	0.004207344711
817	0.004203891397
818	0.004197434982
819	0.00419132634
820	0.004188027422
821	0.004183512966
822	0.004176197231
823	0.004161820273
824	0.004156769971
825	0.004152659893
826	0.00414974153
827	0.004144696752
828	0.004139277379
829	0.004136182984
830	0.004133788427
831	0.00412341392
832	0.004120709797
833	0.00411705637
834	0.004108600636
835	0.004102628469
836	0.004097310583
837	0.0040895889
838	0.004086793562
839	0.004080568949
840	0.004076447725
841	0.004073054731
842	0.004069249908
843	0.004063780844
844	0.004058634043
845	0.004056296309
846	0.004053049902
847	0.004049419641
848	0.004041619758
849	0.004034383198
850	0.004030950427
851	0.004030362725
852	0.00402618438
853	0.004019370993
854	0.004011922876
855	0.004009641965
856	0.004004241685
857	0.003999254207
858	0.003995262007
859	0.003985057533
860	0.003975541472
861	0.003969685535
862	0.003965948522
863	0.003963229537
864	0.003956819952
865	0.003953113774
866	0.00394830962
867	0.003947216173
868	0.003937380413
869	0.003930415591
870	0.003929849287
871	0.003923800608
872	0.003915250619
873	0.003908729315
874	0.003903682311
875	0.003899048766
876	0.003898084025
877	0.003886899213
878	0.003878497044
879	0.003870274027
880	0.003864867171
881	0.003862939397
882	0.003857409696
883	0.003856882195
884	0.003851953149
885	0.003847099106
886	0.003841415226
887	0.003838942309
888	0.003836651603
889	0.003832874477
890	0.003829243978
891	0.003824596922
892	0.003819865108
893	0.00381117934
894	0.003805410425
895	0.003802241107
896	0.003801722666
897	0.003797735294
898	0.00378919208
899	0.003784164786
900	0.003782729308
901	0.003782411595
902	0.003776665509
903	0.003772152424
904	0.003769587974
905	0.003760857026
906	0.003748776257
907	0.003736955921
908	0.003731786946
909	0.003728444258
910	0.003724917551
911	0.003719872713
912	0.003714731216
913	0.003713796477
914	0.003713229577
915	0.00370802933
916	0.003701653242
917	0.003697981338
918	0.003697553058
919	0.003692024271
920	0.003688739955
921	0.003686216772
922	0.003685817122
923	0.003676072538
924	0.003672975898
925	0.003670333068
926	0.003666688482
927	0.003664828201
928	0.003663154443
929	0.003661539435
930	0.003659436643
931	0.003657539268
932	0.00365011855
933	0.003643271486
934	0.003638038615
935	0.003636871974
936	0.003633269548
937	0.003632974327
938	0.003628856023
939	0.003623831411
940	0.003618201971
941	0.003616028011
942	0.003614053289
943	0.003611737728
944	0.0036102584
945	0.003608482341
946	0.003604049683
947	0.003595833401
948	0.003591420909
949	0.003588995556
950	0.00358199062
951	0.003579299152
952	0.003575852652
953	0.00357083722
954	0.003566161056
955	0.003564472139
956	0.003561370552
957	0.003555706938
958	0.003552322547
959	0.00354815954
960	0.003546593885
961	0.003543477774
962	0.003540708542
963	0.003537976603
964	0.003535866519
965	0.003531914473
966	0.003530903618
967	0.003527363022
968	0.003521177868
969	0.003519334694
970	0.003511428257
971	0.003510383944
972	0.003508200288
973	0.003506394863
974	0.003502994974
975	0.003497633656
976	0.003496632417
977	0.003495696664
978	0.003494470378
979	0.003493349572
980	0.00349075379
981	0.003487976889
982	0.003484537403
983	0.003479134301
984	0.00347499303
985	0.003471102138
986	0.003469966551
987	0.003466091017
988	0.003463624994
989	0.003459681173
990	0.003455432912
991	0.00344917204
992	0.003447508434
993	0.003443340282
994	0.003438021044
995	0.003433297237
996	0.003428470075
997	0.003424849729
998	0.003422293623
999	0.003411541919
